"long","lat","coeff","pval","countries","cumDHI","wdpa_prox","ecoregions","sumTotalMammals_300","sumTotalBirds_300","sumTotalAmphibians_300","sumTotalReptiles_300","sumTotalMammals_crit_300","sumTotalBirds_crit_300","sumTotalAmphibians_crit_300","sumTotalReptiles_crit_300","global_wui_sum_Int16","gdp_1990","gdp_2015","gdp_change","gdp_rel_change","continents","biomes","wdpa_categories"
0.929,27.209,16.84,0.0289,122,8,2759,774,11,68,0,13,1,3,0,0,0,10239,13823,3584,135,2,13,-32768
39.623,-1.875,1.05,0.293,17,19,165,501,94,315,6,43,5,14,0,0,0,3347,4341,994,130,2,7,-32768
33.928,-3.885,-2.37,0.5344,19,23,214,666,124,368,32,43,3,17,0,0,0,1161,1602,441,138,2,7,-32768
34.715,31.551,27.72,0.0069,11,25,20,239,37,196,2,25,3,10,0,2,0,19796,31671,11875,160,2,12,-32768
-10.937,27.686,0.25,1e-04,27,6,393,486,25,104,1,26,4,4,0,0,0,3455,6238,2783,181,2,13,-32768
9.812,17.252,0.53,0,149,8,0,652,24,94,3,28,1,8,0,0,0,906,897,-9,99,2,13,4
19.09,-13.688,1.58,0.0013,102,29,395,31,80,261,34,58,5,8,0,1,0,4806,6937,2131,144,2,7,-32768
27.066,-15.91,4.73,0.0316,81,23,42,808,123,435,36,61,5,17,0,1,0,2318,3658,1340,158,2,7,-32768
-8.941,19.863,0.05,0.0487,164,8,1669,652,12,60,1,15,1,3,0,0,0,2816,3710,894,132,2,13,-32768
13.688,21.093,-0.11,0.1925,149,7,1048,652,12,40,0,20,2,3,0,0,0,906,897,-9,99,2,13,-32768
19.257,-8.875,1.9,0.0039,102,37,913,31,91,277,37,65,5,4,0,0,0,4806,6937,2131,144,2,7,-32768
39.612,35.77,-37.62,0.0723,20,19,1322,713,24,154,1,21,3,11,0,1,0,2855,3749,894,131,2,8,-32768
3.247,20.112,1.21,0,122,8,1587,598,18,61,0,26,3,3,0,0,0,10239,13823,3584,135,2,7,-32768
25.385,26.096,0,0,162,8,992,216,11,44,0,19,1,4,0,0,0,6014,10250,4236,170,2,13,-32768
42.422,2.567,3.13,0,16,16,818,638,54,247,9,55,2,9,0,1,0,622,378,-244,61,2,7,-32768
33.292,-12.163,6.17,0.0075,18,27,137,152,134,428,38,55,3,13,0,0,900,746,1113,367,149,2,7,-32768
46.718,10.002,3.21,0,21,0,1409,321,33,154,4,35,1,8,0,0,0,0,0,0,0,2,7,-32768
33.68,-12.044,1.34,0,18,34,230,152,137,449,37,55,2,12,0,0,0,746,1113,367,149,2,7,-32768
26.624,27.395,0,0,162,9,431,216,11,51,0,21,1,4,0,0,0,6014,10250,4236,170,2,13,-32768
-8.084,4.669,-1.21,0.2616,84,35,398,783,110,314,42,73,12,7,0,5,0,873,787,-86,90,2,1,-32768
32.149,21.252,0.13,0.3912,86,8,1430,652,20,113,0,20,2,8,0,0,0,1753,3927,2174,224,2,13,-32768
11.964,22.61,0.19,0.0089,149,7,880,775,11,42,1,21,2,3,0,0,0,906,897,-9,99,2,13,-32768
3.198,15.182,4.84,0.0663,149,7,91,598,43,216,5,33,2,8,0,1,0,906,897,-9,99,2,7,-32768
25.729,-9.152,13.5,0,32,38,25,152,104,407,46,89,3,7,0,2,0,1268,737,-531,58,2,7,-32768
23.796,23.006,0.16,2e-04,72,8,2169,216,11,42,0,19,2,4,0,0,0,21805,13321,-8484,61,2,13,-32768
25.659,25.239,0,1,162,9,1092,216,11,44,0,18,1,4,0,0,0,6014,10250,4236,170,2,13,-32768
17.739,-1.562,-1.81,0.1203,32,42,814,227,98,272,25,91,9,1,0,6,0,1268,737,-531,58,2,1,-32768
13.009,20.117,-0.06,0.3156,149,8,701,652,14,43,0,20,2,4,0,0,0,906,897,-9,99,2,13,-32768
44.025,2.128,2.6,2e-04,16,26,1384,638,61,216,10,53,1,6,0,0,0,622,378,-244,61,2,7,-32768
27.818,-23.311,0.11,0.1988,37,20,569,133,95,368,21,78,6,13,0,0,0,12020,14317,2297,119,2,7,-32768
16.3,-6.749,-13.11,0,102,47,1079,819,89,254,17,65,8,1,0,2,0,4806,6937,2131,144,2,7,-32768
38.858,14.661,0.84,0.8935,88,15,304,256,60,368,6,31,2,20,0,0,0,1186,1504,318,127,2,10,-32768
12.187,13.786,8.1,0,149,15,514,598,45,269,6,34,2,14,0,1,0,906,897,-9,99,2,7,-32768
52.222,20.47,24.04,0.1805,106,8,1132,38,11,63,0,15,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
39.308,-1.126,0.58,0.2591,17,17,335,501,91,300,5,41,6,14,0,0,0,3347,4341,994,130,2,7,-32768
-2.085,10.996,8.47,0.0412,152,31,6,777,81,328,27,58,0,14,0,2,896,1920,3953,2033,206,2,7,-32768
-1.613,16.419,2.06,7e-04,98,10,217,598,46,266,4,40,3,11,0,3,0,893,2285,1392,256,2,7,-32768
9.289,35.287,5.7,9e-04,73,14,306,428,37,165,4,25,1,7,0,0,900,5696,10726,5030,188,2,12,-32768
17.521,29.977,1.68,0.0696,72,9,2432,486,21,62,2,23,1,4,0,0,0,21805,13321,-8484,61,2,13,-32768
27.759,-3.33,5.77,7e-04,32,45,286,497,109,360,22,80,12,3,0,2,0,1268,737,-531,58,2,1,-32768
38.518,-8.419,1.53,0.5575,19,35,0,515,105,361,42,64,6,12,0,1,0,491,1799,1308,366,2,1,4
41.678,27.772,46.91,0.0276,106,7,28,38,15,86,1,25,1,7,0,1,0,35343,50284,14941,142,2,13,-32768
36.034,-12.594,3.71,0.0075,123,37,454,811,87,303,31,57,6,8,0,0,0,188,615,427,327,2,7,-32768
36.362,1.64,0.58,0.9635,17,4,170,501,115,398,13,48,5,16,0,0,0,1198,1697,499,142,2,7,-32768
23.327,-16.422,5.12,0,81,30,190,809,89,404,34,64,5,15,0,0,0,2318,3658,1340,158,2,7,-32768
30.673,2.268,6.37,0.0401,32,41,259,14,163,535,25,86,6,13,0,2,53,1268,737,-531,58,2,1,-32768
40.864,-0.155,7.67,0,17,23,654,501,62,193,5,34,3,8,0,0,0,1198,1697,499,142,2,7,-32768
14.82,8.297,3.62,0,147,30,22,219,84,323,23,72,3,10,0,2,0,2768,2939,171,106,2,7,-32768
29.012,-12.017,-12.89,0,81,38,422,152,125,433,43,62,4,15,0,1,0,2318,3658,1340,158,2,7,-32768
33.931,-16.055,5.43,0.0217,123,26,164,814,128,389,39,74,4,11,0,1,0,193,746,553,387,2,7,-32768
14.149,23.58,0.24,0.1114,72,7,1659,216,11,41,0,19,2,3,0,0,0,21805,13321,-8484,61,2,13,-32768
-5.357,9.957,3.95,0,96,32,145,777,96,326,24,57,0,11,0,2,0,3220,3290,70,102,2,7,-32768
23.163,25.115,0.35,5e-04,72,6,1893,216,11,45,0,21,1,4,0,0,0,21805,13321,-8484,61,2,13,-32768
38.295,-3.061,-0.02,0.84,17,20,0,501,156,495,28,76,11,17,0,0,0,3347,4341,994,130,2,7,2
37.575,25.255,0.78,0.2869,106,3,123,588,24,118,1,24,0,8,0,1,0,35343,50284,14941,142,2,13,-32768
20.99,-3.95,12.49,8e-04,32,42,259,136,99,275,16,74,10,2,0,5,0,1268,737,-531,58,2,1,-32768
27.586,19.327,0.21,0.0048,86,7,2381,652,11,56,0,12,2,4,0,0,0,1753,3927,2174,224,2,13,-32768
-0.571,29.98,0.82,0.0089,122,7,1810,486,19,73,1,18,2,4,0,0,0,10239,13823,3584,135,2,13,-32768
34.017,-11.131,6.47,0.2271,18,37,83,152,136,466,44,55,2,13,0,0,0,746,1113,367,149,2,7,-32768
21.109,19.839,1.53,0.0028,115,8,981,652,11,45,0,18,2,3,0,0,0,1110,2044,934,184,2,13,-32768
37.748,26.977,1.46,0,106,7,0,827,21,103,1,22,0,8,0,1,0,35343,50284,14941,142,2,13,1
1.158,14.979,7.48,0,149,8,45,598,44,261,5,37,2,12,0,2,0,906,897,-9,99,2,7,-32768
1.153,28.969,0.64,0.0598,122,11,2352,774,16,69,0,16,1,2,0,0,0,10239,13823,3584,135,2,13,-32768
14.144,10.519,3.81,0,147,19,174,219,74,335,25,63,2,16,0,0,0,2768,2939,171,106,2,7,-32768
23.645,-4.605,5.63,0.0431,32,45,936,674,106,312,13,74,8,2,0,4,0,1268,737,-531,58,2,7,-32768
27.829,15.503,2.2,0,86,10,2373,598,26,138,2,12,2,8,0,1,0,1753,3927,2174,224,2,7,-32768
17.327,-17.812,1.44,0.026,36,29,275,809,65,295,16,57,2,11,0,0,0,5716,9801,4085,171,2,7,-32768
11.188,32.511,0.96,0.0136,73,8,921,486,29,119,1,30,1,6,0,0,0,5696,10726,5030,188,2,13,-32768
27.255,4.516,4.06,0,32,42,405,507,115,385,24,70,6,7,0,1,0,1268,737,-531,58,2,7,-32768
21.635,32.43,0.81,0.5544,72,11,1281,428,35,138,2,26,4,5,0,0,0,21805,13321,-8484,61,2,12,-32768
15.43,-23.243,0,1,36,6,0,458,53,192,4,50,4,10,0,0,0,5716,9801,4085,171,2,13,2
15.683,5.885,2.43,0.1226,85,37,495,507,99,278,24,89,3,1,0,2,0,943,562,-381,60,2,7,-32768
-3.861,20.643,0.58,0.0019,98,7,1477,652,12,55,0,18,1,4,0,0,0,893,2285,1392,256,2,13,-32768
8.106,8.454,13.5,0.0086,100,30,764,292,85,354,25,64,1,6,0,3,0,4170,5924,1754,142,2,7,-32768
24.343,17.982,2.08,0,86,7,1080,652,12,66,1,14,2,4,0,0,0,1753,3927,2174,224,2,13,-32768
42.945,31.166,0.21,0,90,10,1372,483,19,73,0,17,1,6,0,1,0,11516,14018,2502,122,2,13,-32768
44.381,-24.86,3.84,0,182,27,44,399,17,105,6,40,5,3,0,3,0,1661,1373,-288,83,2,13,-32768
28.61,0.57,4.74,0,32,42,159,497,152,404,34,93,12,6,0,2,0,1268,737,-531,58,2,1,-32768
-9.329,31.255,0.03,0.9676,27,16,343,424,37,195,5,21,3,7,0,0,0,2616,6721,4105,257,2,12,-32768
-2.7,34.192,-0.25,0.7565,27,13,318,428,45,174,6,25,3,7,0,1,0,3648,5879,2231,161,2,12,-32768
54.72,17.955,48.11,0.0013,40,13,90,826,24,111,1,26,1,8,0,2,0,35036,35983,947,103,2,13,-32768
24.782,-32.847,-28.95,0.2628,37,11,1923,12,67,248,11,42,3,7,0,0,0,7334,11533,4199,157,2,12,-32768
25.959,-4.88,3.78,0,32,36,1139,674,92,295,10,59,6,2,0,3,0,1268,737,-531,58,2,7,-32768
20.284,-10.419,-2.12,0.0032,102,37,458,31,97,293,40,66,5,7,0,0,0,4806,6937,2131,144,2,7,-32768
15.336,-15.918,6.32,0,102,31,0,809,79,295,19,57,6,11,0,0,0,4806,6937,2131,144,2,7,2
44.643,-24.09,3.14,0.196,182,18,135,401,16,97,4,32,2,5,0,1,0,1661,1373,-288,83,2,13,-32768
1.77,20.395,0.26,0.9593,122,9,1511,775,18,63,0,25,3,3,0,0,0,10239,13823,3584,135,2,13,-32768
-9.407,25.565,0.06,0.0089,164,7,1281,652,14,64,0,19,1,4,0,0,0,2816,3710,894,132,2,13,-32768
20.061,-14.693,0.76,0,102,37,294,811,73,263,32,57,4,10,0,0,0,4806,6937,2131,144,2,7,-32768
28.67,29.308,0,1,162,10,508,486,20,70,0,22,2,7,0,0,0,6014,10250,4236,170,2,13,-32768
24.707,7.279,0.11,0.0317,85,36,117,219,94,237,23,54,6,8,0,0,0,943,562,-381,60,2,7,-32768
16.166,-25.67,-0.27,0.2294,36,7,38,459,50,137,4,44,4,9,0,0,0,5716,9801,4085,171,2,13,-32768
14.818,-11.335,2.36,0.4484,102,34,468,28,84,317,32,59,3,6,0,1,0,4806,6937,2131,144,2,10,-32768
58.659,23.419,2.68,0.0044,40,3,99,6,27,143,2,32,2,9,0,1,0,35036,35983,947,103,2,8,-32768
40.81,36.05,2.7,0.001,20,12,1181,713,25,138,2,16,3,11,0,1,0,2855,3749,894,131,2,8,-32768
3.948,8.898,4.95,0.2282,100,35,0,292,98,328,24,68,1,6,0,2,0,2987,7872,4885,264,2,7,2
9.739,12.603,1.96,0.0392,100,21,203,777,52,322,15,44,1,11,0,0,0,2296,3305,1009,144,2,7,-32768
38.858,-1.072,-0.16,0.9964,17,20,233,501,92,338,6,45,6,14,0,0,0,1198,1697,499,142,2,7,-32768
8.534,20.217,1.32,0.0071,149,8,0,652,18,61,3,25,2,4,0,0,0,906,897,-9,99,2,13,4
17.171,-20.783,0.25,6e-04,36,19,72,358,72,291,14,74,7,12,0,0,0,5716,9801,4085,171,2,13,-32768
35.977,-2.939,8.74,0.0011,19,15,168,666,155,540,29,52,8,20,0,0,834,2049,3026,977,148,2,7,-32768
26.185,-10.055,9.92,0,32,36,45,152,109,422,47,89,1,10,0,2,0,1268,737,-531,58,2,7,-32768
5.635,13.001,3.14,0.0194,100,19,820,777,57,310,13,48,0,12,0,1,0,2935,5102,2167,174,2,7,-32768
54.763,21.478,23.74,0.2886,106,8,453,38,13,66,0,15,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
20.632,18.637,1.84,0.0065,115,8,600,652,11,58,0,17,2,4,0,0,0,1110,2044,934,184,2,13,-32768
47.438,23.343,25.56,0.0855,106,8,246,827,18,81,0,20,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
45.382,23.483,8.4,0.0194,106,6,305,827,15,80,1,27,1,6,0,1,0,35343,50284,14941,142,2,13,-32768
12.468,-0.021,0.83,0,148,36,614,525,120,359,62,106,9,2,0,5,0,19500,18832,-668,97,2,1,-32768
18.974,-21.284,-0.32,0.6415,36,20,667,358,61,218,10,58,3,10,0,0,0,5716,9801,4085,171,2,13,-32768
22.376,-13.459,0.27,0.4668,81,19,279,813,93,377,36,54,2,14,0,0,0,2318,3658,1340,158,2,9,-32768
9.499,31.365,0.02,0.9071,73,8,1124,486,16,66,0,22,2,3,0,0,0,5696,10726,5030,188,2,13,-32768
24.612,30.773,0.42,0.1338,72,10,1541,486,19,67,1,21,2,5,0,0,0,21805,13321,-8484,61,2,13,-32768
39.898,29.993,7.03,1e-04,106,8,1013,483,18,89,0,30,1,7,0,1,0,35343,50284,14941,142,2,13,-32768
-5.747,33.629,2.48,0.0012,27,26,176,428,38,197,6,21,2,7,0,0,0,3261,5618,2357,172,2,12,-32768
20.438,-17.82,-6.83,0,102,26,236,809,77,351,24,60,5,14,0,0,0,4806,6937,2131,144,2,7,-32768
-10.115,18.529,-0.15,4e-04,164,7,1160,598,17,73,1,21,1,5,0,0,0,2816,3710,894,132,2,7,-32768
45.241,-19.243,1.32,0.5503,182,25,107,395,16,109,2,23,3,7,0,0,0,1661,1373,-288,83,2,2,-32768
-1.101,23.583,0.84,0.002,122,9,2496,652,10,56,0,15,1,4,0,0,0,10239,13823,3584,135,2,13,-32768
51.198,26.096,67.72,0,105,8,407,825,15,116,0,27,1,7,0,1,0,58275,135322,77047,232,2,13,-32768
-8.785,27.834,-0.14,0.0011,27,10,708,486,21,83,0,24,2,5,0,0,0,3455,6238,2783,181,2,13,-32768
37.316,-15.511,3.94,1e-04,123,35,319,152,72,331,37,54,4,7,0,0,900,200,614,414,307,2,7,-32768
15.627,4.691,0.05,0.981,85,39,663,507,105,272,30,108,4,1,0,4,0,943,562,-381,60,2,7,-32768
33.826,-21.481,1.13,0.0103,123,32,0,811,96,332,31,63,6,9,0,1,0,265,1249,984,471,2,7,2
11.373,-2.718,3.49,0,148,30,70,51,100,342,50,101,9,3,0,5,0,19500,18832,-668,97,2,1,-32768
41.064,22.769,5.73,1e-04,106,7,35,588,24,100,1,22,0,7,0,1,0,35343,50284,14941,142,2,13,-32768
42.772,27.293,48.53,0.1482,106,13,421,827,16,81,1,23,1,7,0,1,0,35343,50284,14941,142,2,13,-32768
13.705,26.336,1.26,0.103,72,8,2406,216,15,59,1,20,1,3,0,0,0,21805,13321,-8484,61,2,13,-32768
-13.995,19.874,-0.74,0.1136,164,7,737,598,17,84,1,27,1,4,0,0,0,2816,3710,894,132,2,7,-32768
-14.936,16.969,4.33,0.4074,164,14,401,598,35,217,4,30,1,12,0,1,0,2816,3710,894,132,2,7,-32768
43.241,29.392,25.66,0.0286,106,9,860,483,18,75,0,20,1,6,0,1,0,35343,50284,14941,142,2,13,-32768
35.988,-17.376,4.27,0,123,37,0,811,83,369,37,60,4,11,0,1,0,200,614,414,307,2,7,4
38.071,11.417,1.02,0.0464,14,25,632,256,69,364,6,31,0,19,0,0,0,652,1530,878,235,2,10,-32768
33.855,10.104,3.47,0,15,28,218,219,67,311,10,27,3,18,0,0,0,1753,3927,2174,224,2,7,-32768
20.64,26.075,0.13,0.0026,72,9,2687,216,13,47,0,21,2,5,0,0,0,21805,13321,-8484,61,2,13,-32768
34.734,8.866,2.83,0.1804,14,36,85,255,75,342,9,36,2,18,0,0,0,652,1530,878,235,2,1,-32768
23.27,25.029,0.24,0.0062,72,6,1871,216,10,45,0,21,1,4,0,0,0,21805,13321,-8484,61,2,13,-32768
9.928,-0.209,2.24,0,148,32,505,51,111,334,66,112,11,1,0,6,0,19500,18832,-668,97,2,1,-32768
21.147,-0.888,3.91,0.0018,32,43,81,136,105,272,24,83,10,2,0,6,0,1268,737,-531,58,2,1,-32768
-3.888,28.069,0.1,0.0019,122,7,1034,774,13,57,0,15,1,3,0,0,0,10239,13823,3584,135,2,13,-32768
34.335,11.772,18.97,0.2903,86,20,216,219,68,352,10,30,2,18,0,2,106,1753,3927,2174,224,2,7,-32768
34.613,-1.988,23.59,0.1372,19,30,72,666,144,417,27,41,6,16,0,0,0,998,2019,1021,202,2,7,-32768
26.837,0.031,2.84,0,32,48,83,497,136,303,27,85,11,2,0,3,0,1268,737,-531,58,2,1,-32768
12.063,21.044,0.05,0.8445,149,7,470,652,13,44,1,21,2,4,0,0,0,906,897,-9,99,2,13,-32768
43.689,16.249,3.67,0,163,9,457,836,34,160,1,34,0,8,0,0,0,3392,3769,377,111,2,7,-32768
2.468,31.276,2.34,0.0123,122,8,1692,774,19,78,1,21,2,3,0,0,0,10239,13823,3584,135,2,13,-32768
28.228,-6.204,9.26,0,32,36,550,152,99,320,19,70,2,4,0,2,0,1268,737,-531,58,2,7,-32768
48.26,-17.467,1.32,0.0548,182,22,155,400,13,107,3,16,4,9,0,0,0,1661,1373,-288,83,2,1,-32768
9.006,31.058,0.26,0.0562,122,7,1248,486,15,62,0,21,2,3,0,0,0,10239,13823,3584,135,2,13,-32768
20.085,-3.298,0.54,0.3928,32,41,153,136,98,258,20,76,11,2,0,6,0,1268,737,-531,58,2,1,-32768
-14.658,22.705,-0.74,0,27,6,896,652,18,83,0,17,1,4,0,0,0,3901,7361,3460,189,2,13,-32768
-3.759,6.171,1.42,0.0495,96,50,230,232,127,370,33,67,10,6,1,6,0,3220,3290,70,102,2,1,-32768
25.967,-17.257,4.23,8e-04,81,25,208,811,112,440,34,68,5,14,0,0,0,2318,3658,1340,158,2,7,-32768
4.22,26.522,0.25,0,122,7,2764,486,17,65,1,18,3,2,0,0,0,10239,13823,3584,135,2,13,-32768
32.289,28.737,0.76,5e-04,162,11,370,486,28,157,0,26,2,8,0,1,0,6014,10250,4236,170,2,13,-32768
16.214,-9.425,6.55,0.0693,102,34,202,819,91,344,31,70,5,6,0,1,0,4806,6937,2131,144,2,7,-32768
-12.893,26.519,0.16,0.7949,27,8,487,486,19,99,1,24,1,4,0,0,0,3455,6238,2783,181,2,13,-32768
51.848,20.115,11.52,0.0106,106,8,1323,38,10,61,0,14,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
23.939,-26.368,-0.79,0.4754,37,18,758,358,56,235,11,39,5,8,0,0,0,12020,14317,2297,119,2,13,-32768
16.112,-0.856,0.63,0.0088,31,39,569,525,111,269,33,114,8,1,0,6,0,5257,5993,736,114,2,1,-32768
16.826,12.441,1.36,0.0294,115,22,612,598,53,278,6,30,3,16,0,1,0,1110,2044,934,184,2,7,-32768
2.913,36.174,11.43,0.2817,122,29,63,428,42,192,6,19,3,7,0,0,0,10239,13823,3584,135,2,12,-32768
-12.745,26.034,-0.02,0.4145,27,9,636,486,19,89,0,24,1,4,0,0,0,3455,6238,2783,181,2,13,-32768
25.436,-23.747,1.62,1e-04,107,21,174,358,58,269,12,58,6,11,0,0,0,8099,14876,6777,184,2,13,-32768
20.424,-17.826,-2.22,0.0012,102,28,236,809,78,351,24,60,6,14,0,0,0,4806,6937,2131,144,2,7,-32768
14.079,-20.174,1.83,0.0275,36,8,180,459,56,191,8,56,7,10,0,0,0,5716,9801,4085,171,2,13,-32768
42.764,34.438,5.65,0,90,7,1026,433,22,123,0,23,1,10,0,2,0,11516,14018,2502,122,2,13,-32768
-10.228,25.32,0.04,0.0887,164,7,1128,652,15,71,0,18,1,5,0,0,0,2816,3710,894,132,2,13,-32768
-10.896,19.44,-0.13,5e-04,164,8,1552,598,13,67,1,22,1,5,0,0,0,2816,3710,894,132,2,7,-32768
31.276,-8.867,4.04,0,81,37,221,152,129,463,43,73,4,16,0,1,0,2318,3658,1340,158,2,7,-32768
33.753,-14.952,12.91,0,123,33,428,811,132,399,40,64,5,12,0,0,0,193,746,553,387,2,7,-32768
-3.74,7.753,-0.64,0.3989,96,43,289,232,126,372,29,64,7,10,0,4,0,3220,3290,70,102,2,1,-32768
56.713,20.837,4,0.0011,40,10,300,826,17,85,1,21,1,6,0,1,0,35036,35983,947,103,2,13,-32768
17.535,-13.982,-0.39,0.5887,102,25,421,31,82,279,34,54,5,9,0,1,0,4806,6937,2131,144,2,7,-32768
42.018,8.362,4.13,2e-04,14,14,0,638,66,269,4,45,4,12,0,0,0,652,1530,878,235,2,7,2
13.211,9.435,2.14,0.0098,147,31,336,219,82,346,30,72,0,11,0,4,0,2768,2939,171,106,2,7,-32768
17.405,-29.782,1.46,0.1909,37,11,531,457,51,170,8,60,2,7,0,1,0,7334,11533,4199,157,2,13,-32768
37.222,32.697,-0.1,0.7447,20,8,332,433,19,100,0,27,0,8,0,1,0,2855,3749,894,131,2,13,-32768
25.786,-13.664,2.56,0.0157,81,37,151,152,127,418,42,54,4,13,0,1,0,2318,3658,1340,158,2,7,-32768
12.53,12.379,5.42,0,100,21,615,777,58,344,11,41,1,13,0,0,0,2296,3305,1009,144,2,7,-32768
18.389,2.505,2.58,0.0063,32,50,558,779,126,296,36,101,8,2,0,6,0,1268,737,-531,58,2,1,-32768
25.98,18.343,1.8,0,86,8,1702,652,9,62,0,13,2,5,0,0,0,1753,3927,2174,224,2,13,-32768
11.635,28.478,0.35,0.1346,72,8,2331,486,14,47,1,18,2,3,0,0,0,21805,13321,-8484,61,2,13,-32768
43.974,26.991,5.03,0,106,8,503,827,18,75,0,23,1,6,0,1,0,35343,50284,14941,142,2,13,-32768
19.879,-3.546,1.61,1e-04,32,43,248,136,100,261,16,75,11,2,0,6,0,1268,737,-531,58,2,1,-32768
-0.659,19.403,0.45,0,98,7,937,652,14,62,0,22,1,4,0,0,0,893,2285,1392,256,2,13,-32768
32.599,5.902,1.47,3e-04,15,24,0,698,97,312,18,44,4,17,0,0,0,1753,3927,2174,224,2,9,2
16.19,31.255,0,0,72,0,1798,0,0,8,0,2,0,2,0,2,0,0,0,0,0,2,0,-32768
28.67,1.559,5.24,1e-04,32,42,0,497,156,426,37,96,13,5,0,2,0,1268,737,-531,58,2,1,2
-4.395,13.794,9.17,0.0013,98,16,188,333,57,343,17,44,0,17,0,1,900,893,2285,1392,256,2,9,-32768
22.284,-5.533,28.24,0.1377,32,47,929,674,104,343,14,76,3,2,0,3,0,1268,737,-531,58,2,7,-32768
17.289,10.56,1.38,0.6643,115,25,180,598,68,303,18,50,3,15,0,1,0,1110,2044,934,184,2,7,-32768
37.085,4.421,-15.79,0.47,14,30,0,638,102,353,7,47,8,17,0,0,0,652,1530,878,235,2,7,2
1.274,24.979,0.41,0,122,6,3055,652,13,66,0,15,3,3,0,0,0,10239,13823,3584,135,2,13,-32768
23.575,20.117,0.21,0,72,7,1321,652,9,47,0,17,2,3,0,0,0,21805,13321,-8484,61,2,13,-32768
13.821,-8.33,-4.4,0.1583,102,32,326,30,77,255,14,60,7,2,0,2,892,4806,6937,2131,144,2,7,-32768
16.492,-15.888,-19.21,0.3578,102,32,263,809,75,271,21,54,5,12,0,0,0,4806,6937,2131,144,2,7,-32768
23.998,16.524,29.39,0.0131,86,9,904,598,17,99,2,15,2,7,0,0,0,1110,2044,934,184,2,7,-32768
29.481,18.748,0.69,0.0152,86,7,2782,652,15,82,0,13,2,5,0,0,0,1753,3927,2174,224,2,13,-32768
16.966,25.164,0.24,0.1317,72,7,2836,216,12,42,0,21,1,3,0,0,0,21805,13321,-8484,61,2,13,-32768
13.589,-15.659,3,0.4573,102,27,281,31,75,292,17,64,4,7,0,0,0,4806,6937,2131,144,2,7,-32768
9.181,19.632,0.46,0,149,8,0,652,22,71,3,25,2,6,0,0,0,906,897,-9,99,2,13,1
11.22,-1.646,0.68,0,148,28,312,51,100,354,58,104,10,2,0,4,0,19500,18832,-668,97,2,1,-32768
28.877,1.365,4.2,0,32,50,9,497,158,437,38,99,12,8,0,2,0,1268,737,-531,58,2,1,-32768
32.104,27.727,0,1,162,11,335,486,26,126,0,23,3,8,0,1,0,6014,10250,4236,170,2,13,-32768
-8.3,5.403,3.11,0,84,38,370,783,120,313,48,74,18,9,0,6,0,873,787,-86,90,2,1,-32768
15.958,24.75,0.24,0.0845,72,8,2448,216,13,42,0,20,1,3,0,0,0,21805,13321,-8484,61,2,13,-32768
32.864,-8.654,7.03,0,19,30,304,152,130,422,31,41,3,15,0,0,0,1050,2805,1755,267,2,7,-32768
-7.505,31.088,-4.49,2e-04,27,11,71,428,43,182,6,22,2,8,0,0,0,3455,6238,2783,181,2,12,-32768
19.146,24.621,0.16,0.3604,72,8,2583,216,12,42,0,19,2,3,0,0,0,21805,13321,-8484,61,2,13,-32768
26.123,14.508,3.55,0,86,11,1902,598,28,196,2,15,1,11,0,0,0,1753,3927,2174,224,2,7,-32768
41.112,24.602,24.35,0.0615,106,6,452,827,16,87,0,25,0,7,0,1,0,35343,50284,14941,142,2,13,-32768
13.969,-21.775,0.51,0.0591,36,6,0,458,0,0,0,0,0,0,0,0,0,5716,9801,4085,171,2,13,4
34.661,25.468,14.91,0.0806,162,6,234,589,0,0,0,0,0,0,0,0,0,6014,10250,4236,170,2,13,-32768
30.406,-25.805,-22.87,0.1787,37,27,263,310,91,372,21,61,3,13,0,0,0,12020,14317,2297,119,2,10,-32768
20.279,-21.982,0.3,0.1123,36,21,792,358,57,183,7,50,4,10,0,0,0,5716,9801,4085,171,2,13,-32768
17.642,-0.802,27.37,0.2135,32,39,939,227,102,295,27,105,10,1,0,7,0,1268,737,-531,58,2,1,-32768
13.139,-15.088,15.32,0,102,24,209,29,73,290,14,78,4,9,0,0,13,4806,6937,2131,144,2,7,-32768
-12.389,16.829,-0.47,0.8324,164,10,623,598,32,137,3,27,1,9,0,1,0,2816,3710,894,132,2,7,-32768
39.254,0.419,10.46,0,17,13,188,501,78,281,5,41,5,13,0,0,0,1198,1697,499,142,2,7,-32768
17.365,3.101,15.05,0,31,46,234,525,131,325,39,106,10,2,0,4,0,5257,5993,736,114,2,1,-32768
33.688,-16.645,7.86,0,123,31,310,814,123,357,37,74,5,11,0,2,0,239,832,593,348,2,7,-32768
13.481,23.809,0.25,0.0929,72,7,1557,216,10,38,0,20,1,3,0,0,0,21805,13321,-8484,61,2,13,-32768
56.552,23.774,2.11,1e-04,40,4,284,6,29,134,2,25,2,8,0,0,0,35036,35983,947,103,2,8,-32768
3.293,16.287,1.89,0,98,12,283,598,36,158,3,31,1,6,0,1,0,893,2285,1392,256,2,7,-32768
34.276,0.177,3.27,0.1456,17,38,164,818,151,489,23,55,4,14,0,0,900,982,1616,634,165,2,7,-32768
